seed,t,base_s,pert_s,base_P_inhib,pert_P_inhib,base_DO_2_inhib_P,pert_DO_2_inhib_P,base_PAA_inhib_P,pert_PAA_inhib_P,base_mu_h,pert_mu_h,base_rho_a0,pert_rho_a0,base_v_a1,pert_v_a1,base_mu_p,pert_mu_p,base_pH_inhib,pert_pH_inhib,base_NH3_inhib,pert_NH3_inhib,base_T_inhib,pert_T_inhib,base_DO_2_inhib_X,pert_DO_2_inhib_X,base_CO2_inhib,pert_CO2_inhib,base_PAA_inhib_X,pert_PAA_inhib_X,base_mux_max,pert_mux_max,base_r_p,pert_r_p,base_mu_e,pert_mu_e,base_pH,pert_pH,base_total_pressure,pert_total_pressure,base_O_2_in,pert_O_2_in,base_Henrys_c,pert_Henrys_c,base_P_crit_DO2,pert_P_crit_DO2,base_X_crit_DO2,pert_X_crit_DO2,base_mean_P,pert_mean_P,base_P_std_dev,pert_P_std_dev,base_DO2,pert_DO2,base_P,pert_P
0,224.94713047616582,0.0019734217623453465,0.0018577479846748682,0.9971991500077237,0.9928808527458414,0.9999999487715646,0.9999999344134212,1.0,1.0,0.002571707873455951,0.002575602887812232,0.35,0.35,12.269459283932735,12.714889895112512,0.04135443337976728,0.04135443337976728,0.9019186735814877,0.9021411342730292,1.0,1.0,1.0022835302505904,1.0022506420757777,0.999999999971982,0.9999999999651078,1.0,1.0,1.0,1.0,0.4098533155373839,0.4098533155373839,0.12184650508990977,0.12552418787681258,0.370498475612454,0.37057769980984895,6.481382848684186,6.478581146649536,2.23571263878086,2.243945641412657,0.2108177796714939,0.2108177796714939,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.026887600173875,13.924094409777574,21.48178440108473,22.209011606053423
0,225.0485161925778,0.001987443983440511,0.0018702284943799734,0.9973207601337106,0.9936302071036136,0.9999999503093031,0.9999999368978219,1.0,1.0,0.00257053021575238,0.002575577873617951,0.35,0.35,12.262199525091276,12.70664186794225,0.04141742220380341,0.04141742220380341,0.9018006374470954,0.9021518254853373,1.0,1.0,1.0022901259549952,1.0022516742169578,0.9999999999728755,0.9999999999664946,1.0,1.0,1.0,1.0,0.4103782224043516,0.4103782224043516,0.12204862155702913,0.12581133419759322,0.3709268708563901,0.3710570850940636,6.482851454886129,6.4784453584682336,2.2358423684477673,2.244075807073798,0.2108597722208513,0.2108597722208513,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.043575174347321,13.944856599735582,21.48551562778936,22.213299285342217
0,225.14795986488863,0.0019844165452926874,0.0018672163382686309,0.9973018798095438,0.9934555958797594,0.9999999505609773,0.9999999372254907,1.0,1.0,0.0025738294727613536,0.0025699752640868764,0.35,0.35,12.255011493213797,12.69866027994195,0.04141742220380341,0.04141742220380341,0.9016113285485255,0.9020776329521409,1.0,1.0,1.0022376273082314,1.0023139675024497,0.9999999999730245,0.9999999999666827,1.0,1.0,1.0,1.0,0.4103782224043516,0.4103782224043516,0.12186126594629135,0.12577835605836457,0.3708295801051399,0.3710496300767207,6.485181772397404,6.479385489690181,2.235970885435585,2.2442019755892093,0.2108597722208513,0.2108597722208513,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.046437911261062,13.947777674821436,21.48908855122229,22.217316115970767
0,225.24690506557246,0.0020180761631999715,0.0018972976703365454,0.9972832850421456,0.9950206881888102,0.9999999512311174,0.9999999388541152,1.0,1.0,0.002572394943822217,0.002568757733517732,0.35,0.35,12.247812936521019,12.69060342075121,0.041549543396194114,0.041549543396194114,0.9013635112761664,0.9019245081618942,1.0,1.0,1.00223967768989,1.0023185426888854,0.999999999973485,0.999999999967663,1.0,1.0,1.0,1.0,0.4114792323409408,0.4114792323409408,0.12234052898009296,0.12655104709698053,0.37172304502695985,0.3719836692277928,6.4881873406069,6.48130993674011,2.236099634742659,2.244329458875916,0.21094785301577845,0.21094785301577845,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.055940255537593,13.963604963144022,21.492596080383134,22.221276744243298
0,225.34938915982065,0.0020146084853874613,0.0018945044623610004,0.9973084035626258,0.9948921088806048,0.9999999514009288,0.9999999391534811,1.0,1.0,0.002565561238938768,0.0025721390917063107,0.35,0.35,12.240296083247452,12.682460319276105,0.041549543396194114,0.041549543396194114,0.9010393564614712,0.901688742880168,1.0,1.0,1.002303029275957,1.002263618917112,0.9999999999735893,0.9999999999678353,1.0,1.0,1.0,1.0,0.4114792323409408,0.4114792323409408,0.12237363717903992,0.12632434226224767,0.3716128514874223,0.3718660536251843,6.492045500979894,6.484232506353303,2.236234039565466,2.2444583624433996,0.21094785301577845,0.21094785301577845,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.05802314802059,13.966383942537853,21.49619037759317,22.22517329728863
0,225.44881013751046,0.0020038399070087297,0.0018850515730155911,0.9973524330320583,0.9944315069984242,0.9999999523730001,0.9999999412329587,1.0,1.0,0.0025635859547856812,0.002570701220170329,0.35,0.35,12.232999833202262,12.674444404834755,0.04152254929637771,0.04152254929637771,0.9007026871485749,0.9014131902678247,1.0,1.0,1.0023070083540058,1.0022638301094513,0.9999999999741123,0.9999999999689277,1.0,1.0,1.0,1.0,0.4112542815091375,0.4112542815091375,0.1221939914992154,0.12602674526693222,0.37127239349020347,0.371549258431542,6.495969600818186,6.487588807968722,2.236364879996362,2.2445856359649445,0.2109298569492342,0.2109298569492342,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.067974307726569,13.98360876010781,21.499642605694582,22.228908762254964
0,225.54814048258046,0.0020010025454744998,0.0018823954352017221,0.9973554782392401,0.9942950156603414,0.9999999526199489,0.9999999415851042,1.0,1.0,0.002566392640121924,0.0025636450312320888,0.35,0.35,12.225706661056943,12.666178266192277,0.04152254929637771,0.04152254929637771,0.9003421748751733,0.9010770851317346,1.0,1.0,1.002252613870237,1.002327357459828,0.9999999999742579,0.9999999999691276,1.0,1.0,1.0,1.0,0.4112542815091375,0.4112542815091375,0.12201975401040747,0.1260294010389891,0.37110364860977196,0.37143426228334625,6.50008343977502,6.4916005718142475,2.236496034414184,2.2447172976337533,0.2109298569492342,0.2109298569492342,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.070904231708653,13.986945816044738,21.503042551442793,22.23265690965472
0,225.64639929789288,0.001984300814142635,0.001867450016382609,0.9973010774525866,0.9934692841730198,0.9999999530260273,0.999999942948652,1.0,1.0,0.002564730376015508,0.002561236540589867,0.35,0.35,12.218519949532437,12.6576977853567,0.041472224587615326,0.041472224587615326,0.8999934401878213,0.9007124716032703,1.0,1.0,1.002253327741323,1.0023345704442814,0.9999999999744591,0.9999999999698258,1.0,1.0,1.0,1.0,0.4108349089361176,0.4108349089361176,0.12171845780097983,0.1255772952549018,0.3705818880881526,0.37090802031778347,6.503981231852293,6.495856703206195,2.2366256797310538,2.244852786776591,0.21089630714339258,0.21089630714339258,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.074638005079064,13.998196832485647,21.506388202497575,22.23645290327975
0,225.7496745341113,0.0019813945794578693,0.001865457344738081,0.9972789825502665,0.9933517906549484,0.999999953239511,0.9999999432743127,1.0,1.0,0.0025577991007744477,0.00256418400320809,0.35,0.35,12.21099586797619,12.649536905308338,0.041472224587615326,0.041472224587615326,0.8996369883327012,0.9003385179132845,1.0,1.0,1.002317346917514,1.0022794570048499,0.9999999999745868,0.9999999999700112,1.0,1.0,1.0,1.0,0.4108349089361176,0.4108349089361176,0.12174571010720076,0.12536331045287857,0.3704587768724886,0.3707336424828041,6.507887084829512,6.500124721445453,2.2367618704095027,2.2449835802447633,0.21089630714339258,0.21089630714339258,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.07725883759164,14.001388798792622,21.50989857207151,22.2400356230715
0,225.8479412942977,0.0018965401072292257,0.0017891691902339846,0.9949861547390944,0.987552620580157,0.9999999545176613,0.9999999455009254,1.0,1.0,0.002556306702483302,0.0025623499795623464,0.35,0.35,12.203910773696258,12.641103285932202,0.04116570636270237,0.04116570636270237,0.899364052373146,0.899986160678265,1.0,1.0,1.0023208130435821,1.002282045711218,0.9999999999751116,0.9999999999709902,1.0,1.0,1.0,1.0,0.40828059039517633,0.40828059039517633,0.11995796722378722,0.12286989327776078,0.3680450723139426,0.36828541159747935,6.510827105849486,6.504061773047351,2.236890888894492,2.245119483854851,0.21069196166011728,0.21069196166011728,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.085977975157391,14.016269655160988,21.51319844427764,22.24364358619387
0,225.94871749727523,0.0018949195693128396,0.0017879115333392169,0.9949114346371194,0.9874359015359242,0.9999999548457355,0.9999999458727611,1.0,1.0,0.0025601693778520437,0.002555533877375259,0.35,0.35,12.196730328044213,12.633155932049576,0.04116570636270237,0.04116570636270237,0.8991514261439528,0.8996881281974772,1.0,1.0,1.00226389560811,1.002345679777449,0.999999999975302,0.9999999999712006,1.0,1.0,1.0,1.0,0.40828059039517633,0.40828059039517633,0.11975030980078386,0.12287874596471744,0.3679371649428068,0.3681868274351375,6.513088318299691,6.5073314021971,2.237022540419956,2.2452483795908993,0.21069196166011728,0.21069196166011728,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.089929184339706,14.020017329480462,21.516515122021282,22.246945108654543
0,226.04624249459778,0.0018474016854814809,0.0017449969952824434,0.9922079937327601,0.9830472018125727,0.9999999550135692,0.9999999465137543,1.0,1.0,0.0025595204633337503,0.0025538167762973528,0.35,0.35,12.189850494957941,12.624958840613052,0.04098861658627538,0.04098861658627538,0.8990130145797306,0.8994270827871698,1.0,1.0,1.0022646453163342,1.0023520584958774,0.9999999999753005,0.999999999971434,1.0,1.0,1.0,1.0,0.4068048422582847,0.4068048422582847,0.11843300571289517,0.12122410868267162,0.3665510801090568,0.3667518902487641,6.514546985484138,6.510151942611692,2.2371491219763224,2.2453817159891902,0.21057390180916596,0.21057390180916596,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.088953073888288,14.023141211351332,21.519711172088652,22.250337955374626
0,226.14573583840743,0.0018460610934663431,0.001744382710103154,0.9921173891379974,0.9829786822106995,0.9999999552236531,0.9999999468088355,1.0,1.0,0.0025538916011125846,0.0025579263101784336,0.35,0.35,12.182909670406373,12.61697234277681,0.04098861658627538,0.04098861658627538,0.8989450407907207,0.8992212431049801,1.0,1.0,1.0023280426662955,1.0022946439877867,0.9999999999754264,0.999999999971604,1.0,1.0,1.0,1.0,0.4068048422582847,0.4068048422582847,0.11843120074564994,0.12099928025824222,0.36654654952675364,0.3666469540551716,6.5152595760942065,6.512348594033009,2.2372773581939955,2.2455120755159257,0.21057390180916596,0.21057390180916596,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.091616261012755,14.026235418083028,21.5229625497363,22.253604517743717
0,226.24786857188278,0.001845514960388604,0.001744310548266892,0.9920802536623721,0.9829706225102652,0.9999999542435591,0.9999999458376418,1.0,1.0,0.002553432760028159,0.002557172420750392,0.35,0.35,12.175841218246946,12.608934855594134,0.04099137223690541,0.04099137223690541,0.898930616617056,0.8990576856003961,1.0,1.0,1.0023325857270793,1.0022953217630421,0.9999999999749012,0.9999999999711001,1.0,1.0,1.0,1.0,0.40682780601353496,0.40682780601353496,0.11833695963094902,0.12090465386044405,0.36656302036498856,0.36660120641321714,6.5154104741929775,6.514077342901657,2.237408131936732,2.2456433393436237,0.21057573890958597,0.21057573890958597,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.081168253727634,14.017568160622286,21.52636011823393,22.256950309816435
0,226.34786857188269,0.0018442979609924954,0.0017433769069722226,0.9919970331968079,0.9828661456803963,0.999999954374274,0.9999999459787218,1.0,1.0,0.0025588414033736267,0.002551081155196206,0.35,0.35,12.168984305806106,12.601006946974792,0.04099137223690541,0.04099137223690541,0.8989749768243004,0.8989446122041245,1.0,1.0,1.002270999165519,1.002359533099599,0.9999999999749836,0.9999999999711879,1.0,1.0,1.0,1.0,0.40682780601353496,0.40682780601353496,0.1180997616338581,0.12090091391977556,0.36655858549583825,0.36657858251511294,6.514946049739354,6.515264061325866,2.237535175888347,2.2457728891239364,0.21057573890958597,0.21057573890958597,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.0829184245271,14.01919829518557,21.52973798927873,22.260329417107588
0,226.44938873101603,0.0018736698020119242,0.001770488523953732,0.9938248285815315,0.9857490480694691,0.9999999527515726,0.9999999439538647,1.0,1.0,0.0025593617420057698,0.002550550689791821,0.35,0.35,12.162070294594542,12.593133223233703,0.04111073777801815,0.04111073777801815,0.8990588662622128,0.8988746344077649,1.0,1.0,1.0022689737251458,1.0023621402358656,0.9999999999741784,0.9999999999702058,1.0,1.0,1.0,1.0,0.4078225188561411,0.4078225188561411,0.11880507597878773,0.12183229070690386,0.36748838528398325,0.36744723400899787,6.514064915656064,6.515995092795951,2.2376633012691762,2.2459014717736334,0.21065531593699446,0.21065531593699446,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.067895357164284,14.003259445636054,21.533246679833756,22.263812538340296
0,226.54688659411397,0.0018717310668155615,0.0017693224541461853,0.9937158229533034,0.9856315072367254,0.999999952809741,0.9999999440443084,1.0,1.0,0.0025548631544685873,0.0025558928692383438,0.35,0.35,12.1554740601139,12.585508455919872,0.04111073777801815,0.04111073777801815,0.8991791010939622,0.8988514324088347,1.0,1.0,1.002328262661011,1.002300207334503,0.9999999999742207,0.9999999999702663,1.0,1.0,1.0,1.0,0.4078225188561411,0.4078225188561411,0.1187796911350549,0.12157497583387256,0.36755927259189936,0.3674150465015479,6.512795416317974,6.516236908256659,2.2377855324090223,2.2460258529601727,0.21065531593699446,0.21065531593699446,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.06881904834246,14.00438013015051,21.536715830437096,22.26731218273384
0,226.64892954087472,0.0018891540465438468,0.0017856104779891218,0.9946362296879855,0.9872205873063181,0.9999999516346769,0.9999999422494747,1.0,1.0,0.002555530624305483,0.0025565507176978043,0.35,0.35,12.148611186176767,12.577625271243258,0.04118549966347104,0.04118549966347104,0.8993368243766919,0.8988757113203287,1.0,1.0,1.002328370639645,1.0022936037847372,0.9999999999736371,0.9999999999693805,1.0,1.0,1.0,1.0,0.4084455345682486,0.4084455345682486,0.11913481656960875,0.12205152786657011,0.3681853906228996,0.3679838481635508,6.511118070969432,6.515983862182631,2.237912810660536,2.246154454178522,0.21070515719396307,0.21070515719396307,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.05817486151349,13.990255838118772,21.540411854084468,22.27102586934905
0,226.74838904842798,0.0018870239783305442,0.0017837891362231146,0.9945308577444804,0.9870485471982773,0.9999999517556228,0.9999999423330161,1.0,1.0,0.0025618456519687378,0.0025515969572335257,0.35,0.35,12.141965421572213,12.56997539621845,0.04118549966347104,0.04118549966347104,0.8995225978906762,0.8989547266880104,1.0,1.0,1.0022630248405382,1.0023543145964855,0.9999999999737139,0.9999999999694377,1.0,1.0,1.0,1.0,0.4084455345682486,0.4084455345682486,0.11887568693687924,0.12201228988944929,0.3682374372201998,0.3680384870944821,6.509124500700332,6.5151581856182705,2.2380361421279873,2.2462792195635553,0.21070515719396307,0.21070515719396307,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.059737360027682,13.991293865281504,21.544071022761408,22.274759734655927
0,226.84606871772783,0.001878435334731924,0.0017761175581641547,0.9940857641722112,0.9863082730862516,0.9999999515221353,0.9999999413631637,1.0,1.0,0.002563272094472675,0.002552073963308493,0.35,0.35,12.135473604215198,12.562122706391008,0.041160974688412164,0.041160974688412164,0.8997253301575953,0.899088774659686,1.0,1.0,1.0022564678319899,1.0023552906599122,0.9999999999735819,0.9999999999689189,1.0,1.0,1.0,1.0,0.40824115977609127,0.40824115977609127,0.11856126104320115,0.12163956588265466,0.36813372397279226,0.3679095418614563,6.506926195485747,6.513749859661295,2.2381568312211146,2.246407462687989,0.21068880721059047,0.21068880721059047,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.057189921012677,13.982838693380055,21.547665822641793,22.27866431836875
0,226.94912306060291,0.0018759960675777368,0.0017744074325548136,0.9939534474804078,0.9861398131500635,0.999999951688497,0.9999999415696905,1.0,1.0,0.0025591565648569498,0.0025586190705892877,0.35,0.35,12.128663262027999,12.554534819562814,0.041160974688412164,0.041160974688412164,0.8999624390818834,0.899272508864646,1.0,1.0,1.0023184566183083,1.0022890053226625,0.9999999999736837,0.9999999999690412,1.0,1.0,1.0,1.0,0.40824115977609127,0.40824115977609127,0.1185195400425723,0.12134565187599466,0.3682535148018792,0.36796039171529066,6.504324002798856,6.511803714881851,2.238283688612856,2.2465315467970277,0.21068880721059047,0.21068880721059047,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.059228175160607,13.984915336849479,21.551475510193722,22.28249932420763
0,227.04885449893212,0.0018619472287245333,0.0017618295469333867,0.9931405952671741,0.9848623502749501,0.9999999520047151,0.9999999411556737,1.0,1.0,0.002560304078081013,0.0025600561324649307,0.35,0.35,12.122089565658912,12.547136719657079,0.04111504289935913,0.04111504289935913,0.9001936595951802,0.8994849065916946,1.0,1.0,1.0023173812967476,1.0022828062951723,0.9999999999738383,0.9999999999688003,1.0,1.0,1.0,1.0,0.407858394867316,0.407858394867316,0.11805578021070051,0.12076932778915264,0.3680023711769505,0.36769994615485163,6.5017529237498435,6.509530564948287,2.2384063426586143,2.246652697239098,0.21065818601788847,0.21065818601788847,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.062001265259697,13.98086783108942,21.55514972215301,22.286261886165093
0,227.14579491849744,0.0018601166284950219,0.0017599528593652861,0.9930283127325505,0.984665952192993,0.999999952213236,0.9999999413577546,1.0,1.0,0.0025665826425629434,0.00255587427556578,0.35,0.35,12.11571882467942,12.539608585288754,0.04111504289935913,0.04111504289935913,0.9004192807411188,0.8997372399946378,1.0,1.0,1.0022547322608988,1.002344307774351,0.9999999999739624,0.9999999999689204,1.0,1.0,1.0,1.0,0.407858394867316,0.407858394867316,0.11780072645487699,0.1207105058312977,0.36807159844916254,0.3678256663036353,6.499210967073295,6.506796298592494,2.238525411341563,2.2467761758491034,0.21065818601788847,0.21065818601788847,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.064478098040233,13.982898764034369,21.55869307784456,22.29013073957663
0,227.24934122529763,0.0018652536217540954,0.0017646909543995218,0.9933396805860408,0.9851589080297154,0.999999952525505,0.9999999409688591,1.0,1.0,0.002568014648919168,0.0025568606292713453,0.35,0.35,12.108906426127284,12.532174480450248,0.04114268344912071,0.04114268344912071,0.9006351142686626,0.8999897702762497,1.0,1.0,1.002249631958539,1.0023459366121124,0.9999999999741604,0.9999999999687477,1.0,1.0,1.0,1.0,0.4080887327819958,0.4080887327819958,0.11783347550233156,0.12078167855001498,0.3683658700473239,0.36813729033316145,6.4967474593161425,6.504021840225633,2.2386527824784954,2.246898183255679,0.21067661305106283,0.21067661305106283,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.06856988412347,13.980395938213166,21.562450722489384,22.29398022073863
0,227.34631290589365,0.0018632637500962327,0.0017629548259094313,0.9932204393926245,0.9849793917387615,0.9999999526875117,0.9999999411916851,1.0,1.0,0.0025639643676696475,0.002563914733747628,0.35,0.35,12.10251581147544,12.524486010273815,0.04114268344912071,0.04114268344912071,0.9008147953113914,0.9002551589497011,1.0,1.0,1.0023088909093758,1.0022780331693768,0.999999999974259,0.9999999999688789,1.0,1.0,1.0,1.0,0.4080887327819958,0.4080887327819958,0.11779962185472273,0.12047270670668592,0.3684611451357328,0.3682208998930536,6.494671987635304,6.501063340905275,2.2387723012532073,2.2470244170337477,0.21067661305106283,0.21067661305106283,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.070580006226782,13.982604731305564,21.56595907975626,22.297982436074264
0,227.4461807104502,0.0018630932190420067,0.0017628432727859276,0.9932101398307349,0.9849678131106917,0.9999999534493218,0.9999999415485088,1.0,1.0,0.002564376564337045,0.0025653840720295815,0.35,0.35,12.095912397642886,12.517276558051249,0.041149340528401565,0.041149340528401565,0.9009667931707708,0.9004872278383037,1.0,1.0,1.0023126998055782,1.0022733635490912,0.999999999974688,0.999999999969085,1.0,1.0,1.0,1.0,0.4081442084426696,0.4081442084426696,0.11771330835227503,0.12035476676397133,0.3685748147214534,0.368364173036335,6.492898249678787,6.498438836853487,2.238895850004214,2.2471428819252157,0.21068105110391674,0.21068105110391674,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.079126224739694,13.98606525692765,21.569538112671758,22.301708961839942
0,227.549341045972,0.001861405115277457,0.0017610236397424693,0.9931074967789,0.984778194964867,0.999999953672704,0.9999999417723902,1.0,1.0,0.0025702848186560886,0.002561197932825818,0.35,0.35,12.089065750285268,12.509829080195646,0.041149340528401565,0.041149340528401565,0.9010866985554462,0.9007110894087955,1.0,1.0,1.0022487110763305,1.0023349321432218,0.9999999999748204,0.999999999969216,1.0,1.0,1.0,1.0,0.4081442084426696,0.4081442084426696,0.117460697838871,0.12029848615988793,0.3686003332430864,0.3684783823995774,6.491487031241029,6.495872655693938,2.2390239856896477,2.247265357962183,0.21068105110391674,0.21068105110391674,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.08185400296047,13.988292445840672,21.57318102892047,22.30554583951464
0,227.64943109733133,0.0019130383481045501,0.0018078313090757131,0.9956810348080664,0.9892044916921933,0.9999999534862047,0.999999941242959,1.0,1.0,0.0025706668005665624,0.002561814184360926,0.35,0.35,12.082374862147972,12.502346219236106,0.04135491447236314,0.04135491447236314,0.9011437098481347,0.900887783029049,1.0,1.0,1.0022474796389846,1.0023375978653537,0.9999999999748528,0.9999999999691009,1.0,1.0,1.0,1.0,0.4098573246423494,0.4098573246423494,0.11866108849978652,0.12185553411439148,0.37017043494389207,0.3700985805588842,6.490812257714344,6.493822351962272,2.239148972490489,2.247388264626016,0.21081810039989113,0.21081810039989113,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.083827742784178,13.987757569087222,21.576714131107256,22.30942141605949
0,227.74579525934413,0.0019108346835895584,0.0018058611503473597,0.9955951610774435,0.9890372012062192,0.9999999535822459,0.9999999413929352,1.0,1.0,0.002565820215900127,0.0025679087965168857,0.35,0.35,12.07588038245233,12.49486681194436,0.04135491447236314,0.04135491447236314,0.901145486986034,0.9010156602832835,1.0,1.0,1.0023061488351057,1.0022736124398406,0.999999999974915,0.9999999999691924,1.0,1.0,1.0,1.0,0.4098573246423494,0.4098573246423494,0.11864827590288196,0.12157222276726813,0.37019283389806773,0.3701274854636957,6.490791184267709,6.492324403147714,2.2392700081380155,2.2475108576984084,0.21081810039989113,0.21081810039989113,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.085166182821215,13.989344344933167,21.5801359127964,22.313315311587925
0,227.84885525414347,0.0019127328035404506,0.0018075700571635797,0.9956692560424474,0.9891824047328204,0.9999999545078531,0.999999942519557,1.0,1.0,0.0025653554515596834,0.0025689260120770304,0.35,0.35,12.068904609578182,12.487314608797544,0.0413707448349357,0.0413707448349357,0.9011090170511441,0.9011060755959722,1.0,1.0,1.002309461441256,1.0022666645700469,0.9999999999754352,0.9999999999698087,1.0,1.0,1.0,1.0,0.40998924433045403,0.40998924433045403,0.11862802782456372,0.12152617176529626,0.37029822394468065,0.3702812041538003,6.491223167246885,6.491257964587772,2.23940011290234,2.24763480166987,0.2108286539749395,0.2108286539749395,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.095847637088978,13.99964540483251,21.583752176373316,22.31717827430692
0,227.94885525414338,0.0019108001845111668,0.0018054578158977674,0.9955937996721992,0.9890027462886425,0.9999999547242941,0.9999999427831789,1.0,1.0,0.0025699595306841226,0.002563953901396214,0.35,0.35,12.062103985354819,12.479730706761043,0.0413707448349357,0.0413707448349357,0.901032885260961,0.9011550318976436,1.0,1.0,1.002249448811054,1.0023282387154882,0.9999999999755624,0.9999999999699598,1.0,1.0,1.0,1.0,0.40998924433045403,0.40998924433045403,0.1184085649364036,0.12148625916288841,0.37024476915061005,0.3703240706285704,6.492121708027871,6.490677958766323,2.2395270276482164,2.2477594207447575,0.2108286539749395,0.2108286539749395,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.098552006008886,14.002257847167442,21.587201932944946,22.32099505619446
0,228.04943579340605,0.0018499236447229246,0.0017499260618307,0.9923763158493885,0.983591208478582,0.9999999568486477,0.9999999456143962,1.0,1.0,0.002569468368751386,0.002563643015413748,0.35,0.35,12.055260603782187,12.472095253061406,0.04114234303579406,0.04114234303579406,0.9009484681723928,0.9011861525228255,1.0,1.0,1.0022503974091261,1.002333526365906,0.9999999999765923,0.9999999999713022,1.0,1.0,1.0,1.0,0.4080858960042737,0.4080858960042737,0.11679392239161929,0.1194164020717915,0.36849175380885396,0.368619539334808,6.493112985870998,6.490308310378287,2.239655147376674,2.2478853665647938,0.21067638610884507,0.21067638610884507,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.118827245665527,14.023858433782623,21.59054834047508,22.32470094009296
0,228.14666817948896,0.0018486781472814668,0.0017488377816073425,0.9922935351162689,0.9834719857846944,0.9999999571253255,0.999999946051797,1.0,1.0,0.00256387653583437,0.00256875905780688,0.35,0.35,12.04864219737883,12.464414159108765,0.04114234303579406,0.04114234303579406,0.9008572422692228,0.901194065780267,1.0,1.0,1.0023123066499398,1.002274030010743,0.999999999976752,0.9999999999715452,1.0,1.0,1.0,1.0,0.4080858960042737,0.4080858960042737,0.11679772141475511,0.11916289946435547,0.3684772015434976,0.36860089550674935,6.494178338550384,6.490214199001193,2.2397794975153027,2.2480126453947986,0.21067638610884507,0.21067638610884507,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.122356585247474,14.02821647784681,21.593665557095143,22.32824288298591
0,228.24871014456167,0.0017983537584633235,0.0017027681591766956,0.9883843634580762,0.9779659590370449,0.9999999588059455,0.9999999485820017,1.0,1.0,0.00256293139587303,0.0025685219422263267,0.35,0.35,12.041690287457087,12.456631034285348,0.04094638641972287,0.04094638641972287,0.9007605850639622,0.9011821944379809,1.0,1.0,1.0023178433978996,1.0022761837430865,0.9999999999775688,0.9999999999727642,1.0,1.0,1.0,1.0,0.4064529242036805,0.4064529242036805,0.11521652949240886,0.11722601599120998,0.3669653751454621,0.36712187726499534,6.495300565648496,6.490355365355468,2.2399103681929367,2.2481419613594222,0.2105457483647976,0.2105457483647976,0.0251,0.0251,0.3,0.3,0.1,0.1,0.002,0.002,0.0015,0.0015,14.13918239993829,14.049049892544378,21.596841327647397,22.33167287979867
